name,date
GMMGH1166-14_Cleridae_Cleridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
BP_FIT2_PD_Adult_BIP27_G06_MS2576_Unknown,172.0712
GMNGI027-16_Cleridae_Cleridae_Papua,172.0712
GMNGV419-16_Cleridae_Cleridae_Papua,172.0712
GMMGK029-14_Cleridae_Cleridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
KX035157,172.0712
GMMGK006-14_Cleridae_Cleridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
GMTKB008-18_Cleridae_Cleridae_Thailand_Trang_,172.0712
BP_FIT2_PD_Adult_BIP27_F04_MS2562_Unknown,172.0712
BP_FIT1_PA_Adult_BIP21_D02_MS1959_Unknown,172.0712
BP_FIT2_PB_Adult_BIP16_H07_MS1531_Cleridae,172.0712
GMMGQ069-14_Cleridae_Cleridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
GMMGK014-14_Cleridae_Cleridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
BP_MALAISE_PB_Adult_BIP01_B12_1722953_Cleridae,172.0712
GMNGM073-16_Cleridae_Cleridae_Papua,172.0712
GMNGU791-16_Cleridae_Cleridae_Papua,172.0712
GMNGI031-16_Cleridae_Cleridae_Papua,172.0712
GMNGG547-16_Cleridae_Cleridae_Papua,172.0712
GMPAQ006-18_Cleridae_Cleridae_Panama_Panama_,172.0712
JICER229-16_Cleridae_Cleridae_Costa,172.0712
JICCB022-16_Cleridae_Cleridae_Costa,172.0712
SF_MALAISE2_P1_Adult_751_F10_1426596_Curculionidae,172.0712
GMHMD037-15_Cleridae_Cleridae_Honduras_Cortes_,172.0712
GMMCK974-14_Cleridae_Cleridae_Mexico_Jalisco_BIOUG-CHAMELA,172.0712
GMCRJ1417-13_Cleridae_Cleridae_Costa,172.0712
JIEEJ009-16_Cleridae_Cleridae_Costa,172.0712
GMSAV2268-13_Cleridae_Cleridae_South,172.0712
GMASY024-17_Cleridae_Cleridae_Australia_South,172.0712
JIAAI015-16_Cleridae_Cleridae_Costa,172.0712
GMCCB1431-17_Cleridae_Cleridae_Costa,172.0712
GMHLK008-15_Cleridae_Cleridae_Honduras_Cortes_,172.0712
JIAAI012-16_Cleridae_Cleridae_Costa,172.0712
GMASP006-17_Cleridae_Cleridae_Australia_South,172.0712
GMHMB192-15_Cleridae_Cleridae_Honduras_Cortes_,172.0712
GMHNB305-15_Cleridae_Cleridae_Honduras_Cortes_,172.0712
GMFRQ053-15_Placopterus,172.0712
PAJUN1366-12_Placopterus,172.0712
GMCWN610-15_Cleridae_Cleridae_Australia_Western,172.0712
MG193365,172.0712
GMACP043-15_Cleridae_Cleridae_Costa,172.0712
GMCRY800-14_Cleridae_Cleridae_Costa,172.0712
GMCDO021-17_Cleridae_Cleridae_Costa,172.0712
GMCRK3135-13_Cleridae_Cleridae_Costa,172.0712
GMGGB985-17_Cleridae_Cleridae_Gabon_Moyen-Ogooue_,172.0712
MH789728,172.0712
GMMCF420-14_Cleridae_Cleridae_Mexico_Jalisco_BIOUG-CHAMELA,172.0712
GMMCK929-14_Cleridae_Cleridae_Mexico_Jalisco_BIOUG-CHAMELA,172.0712
JCCCC2408-16_Cleridae_Cleridae_Costa,172.0712
JIAAG069-16_Cleridae_Cleridae_Costa,172.0712
GMCGG1346-14_Cleridae_Cleridae_Costa,172.0712
AGAKN766-17_Isohydnocera,172.0712
AGAKL2343-17_Isohydnocera,172.0712
GMHDK055-13_Cleridae_Cleridae_Honduras_Cortes_BIOUG-CUSU-NP-2,172.0712
JIDDW111-16_Cleridae_Cleridae_Costa,172.0712
CNKOU256-14_Isohydnocera_Cleridae_Canada_New,172.0712
CNSLH012-12_Isohydnocera,172.0712
CNSLH013-12_Isohydnocera,172.0712
GMFRT577-15_Isohydnocera,172.0712
GMCCD1388-17_Cleridae_Cleridae_Costa,172.0712
GMHMF158-15_Cleridae_Cleridae_Honduras_Cortes_,172.0712
GMCCM513-18_Cleridae_Cleridae_Costa,172.0712
GMAAU429-16_Cleridae_Cleridae_Costa,172.0712
GMCVV134-15_Cleridae_Cleridae_Costa,172.0712
JICFQ044-16_Cleridae_Cleridae_Costa,172.0712
JIAAQ039-16_Cleridae_Cleridae_Costa,172.0712
JICCY247-16_Cleridae_Cleridae_Costa,172.0712
GMABQ018-16_Cleridae_Cleridae_Costa,172.0712
GMKMX1582-15_Cleridae_Cleridae_Kenya_Laikipia_BIOUG-KENYA2,172.0712
GMKMW1953-15_Cleridae_Cleridae_Kenya_Laikipia_BIOUG-KENYA2,172.0712
GMGAN205-17_Cleridae_Cleridae_Gabon_Moyen-Ogooue_,172.0712
GMACL440-15_Cleridae_Cleridae_Costa,172.0712
JICFE046-16_Cleridae_Cleridae_Costa,172.0712
GMACX222-15_Cleridae_Cleridae_Costa,172.0712
GMCDR1337-17_Cleridae_Cleridae_Costa,172.0712
BP_MALAISE_PB_Adult_BIP01_E11_1722988_Cleridae,172.0712
GMMGH689-14_Cleridae_Cleridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
CCCP_P1_52,172.0712
CCCP_P1_48,172.0712
GMHGE043-13_Cleridae_Cleridae_Honduras_Cortes_BIOUG-CUSU-NP-1,172.0712
GMAMK370-15_Cleridae_Cleridae_Australia_Western,172.0712
GMKMX1752-15_Cleridae_Cleridae_Kenya_Laikipia_BIOUG-KENYA2,172.0712
GMKMU129-15_Cleridae_Cleridae_Kenya_Laikipia_BIOUG-KENYA2,172.0712
GMSAS059-13_Cleridae_Cleridae_South,172.0712
NC_033340,172.0712
GMCHB393-14_Clerinae_Cleridae_China_Shaanxi_BIOUG-SHAANXI,172.0712
KX087358,172.0712
GMGFF015-13_Cymatodera,172.0712
GMHKB136-15_Cleridae_Cleridae_Honduras_Cortes_,172.0712
CH_SLAM1_P7_Adult_768_D05_1721718_Cleridae,172.0712
GMCRK2644-13_Cleridae_Cleridae_Costa,172.0712
JICCC090-16_Cleridae_Cleridae_Costa,172.0712
JICEF074-16_Cleridae_Cleridae_Costa,172.0712
SF_MALAISE1_P5_Adult_750_H08_1426522_Chrysomelidae,172.0712
GMHMQ079-15_Cleridae_Cleridae_Honduras_Cortes_,172.0712
GMCDV011-17_Cleridae_Cleridae_Costa,172.0712
JIAAL010-16_Cleridae_Cleridae_Costa,172.0712
CNTID3603-15_Cymatodera,172.0712
GMFRR566-15_Cymatodera,172.0712
CNPEE2068-14_Cymatodera,172.0712
GMFRS069-15_Cymatodera,172.0712
GMGSD530-12_Cymatodera_Cleridae_United,172.0712
RRMFG2656-15_Cymatodera_Cleridae_Canada_Ontario_,172.0712
GMMDN1665-15_Cleridae_Cleridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMMDL164-15_Cleridae_Cleridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMMDA508-15_Cleridae_Cleridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
NGNAT637-14_Cymatodera,172.0712
GMCRI885-13_Cleridae_Cleridae_Costa,172.0712
GMCRK2650-13_Cleridae_Cleridae_Costa,172.0712
GMCRL2252-13_Cleridae_Cleridae_Costa,172.0712
GMCRL2259-13_Cleridae_Cleridae_Costa,172.0712
GMBCE2246-15_Cleridae_Cleridae_Bangladesh_Chittagong_BIOUG-BANGLADESH,172.0712
GMASC011-17_Cleridae_Cleridae_Australia_South,172.0712
GMASX005-17_Cleridae_Cleridae_Australia_South,172.0712
GMMDN1563-15_Cleridae_Cleridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMASY005-17_Cleridae_Cleridae_Australia_South,172.0712
BP_BEATING_PD_Adult_BIP10_B06_1723811_Cleridae,172.0712
JICCJ050-16_Cleridae_Cleridae_Costa,172.0712
JICFP070-16_Cleridae_Cleridae_Costa,172.0712
JICCC086-16_Cleridae_Cleridae_Costa,172.0712
GMCDD1039-14_Cleridae_Cleridae_Costa,172.0712
GMHKV410-15_Cleridae_Cleridae_Honduras_Islas,172.0712
JICBJ145-16_Cleridae_Cleridae_Costa,172.0712
GMNZT194-14_Cleridae_Cleridae_New,172.0712
GMNZL099-14_Cleridae_Cleridae_New,172.0712
SF_MALAISE1_P1_Adult_765_F12_1721461_Cleridae,172.0712
GMCRN2848-13_Cleridae_Cleridae_Costa,172.0712
JICAL022-16_Cleridae_Cleridae_Costa,172.0712
GMPAA046-18_Cleridae_Cleridae_Panama_Panama_,172.0712
CH_MALAISE2_P1_Adult_760_H06_1687171_Unknown,172.0712
GMCRB1282-13_Cleridae_Cleridae_Costa,172.0712
JIAAF010-16_Cleridae_Cleridae_Costa,172.0712
MG193375,172.0712
GMPAZ294-18_Cleridae_Cleridae_Panama_Panama_,172.0712
CNGSE3372-15_Madoniella,172.0712
JICBD315-16_Cleridae_Cleridae_Costa,172.0712
JICGT086-16_Cleridae_Cleridae_Costa,172.0712
