name,date
GMMDI1121-15_Phalacridae_Phalacridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,142.84
GMMDN2552-15_Phalacridae_Phalacridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,142.84
GMMDI1106-15_Phalacridae_Phalacridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,142.84
GMMSQ513-18_Phalacridae_Phalacridae_Malaysia_Perak_,142.84
GMMGN2155-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMSAY641-14_Phalacridae_Phalacridae_South,142.84
GMGGE306-17_Phalacridae_Phalacridae_Gabon_Moyen-Ogooue_,142.84
GMSAR2066-13_Phalacridae_Phalacridae_South,142.84
GMBCM4217-15_Phalacridae_Phalacridae_Bangladesh_Chittagong_BIOUG-BANGLADESH,142.84
GMMSH121-18_Phalacridae_Phalacridae_Malaysia_Perak_,142.84
GMSAR2017-13_Phalacridae_Phalacridae_South,142.84
GMSAR2038-13_Phalacridae_Phalacridae_South,142.84
GMKMX1605-15_Phalacridae_Phalacridae_Kenya_Laikipia_BIOUG-KENYA2,142.84
GMSAY652-14_Phalacridae_Phalacridae_South,142.84
GMSAC1696-13_Phalacridae_Phalacridae_South,142.84
CH_MALAISE2_P1_Adult_761_F05_1687242_Unknown,142.84
GMCDE1060-16_Phalacridae_Phalacridae_Costa,142.84
CNTID3539-15_Acylomus_Phalacridae_Canada_Ontario_BIOUG-STLAW-NP,142.84
BP_BEATING_PC_Adult_BIP08_E08_1723657_Hydrophilidae_Leiodidae,142.84
BP_BEATING_PC_Adult_BIP08_E07_1723656_Hydrophilidae_Leiodidae,142.84
BP_FIT1_PC_Adult_BIP26_B07_MS2421_Unknown,142.84
GMTKU527-18_Phalacridae_Phalacridae_Thailand_Trang_,142.84
GMTKU1145-18_Phalacridae_Phalacridae_Thailand_Trang_,142.84
GMMGB185-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMGO231-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMGM136-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
